src,dest,conv_bind_weight
18,1241,0.1538703716
19,1822,0.1202277599999999
20,1163,0.1176010825999999
23,1766,0.130666488764
30,1516,0.1471168795282
32,1518,0.1069804233411999
35,1516,0.1314626276654
36,43,0.135763114
45,710,0.11839096199
47,704,0.113601274
50,714,0.1326750008
54,711,0.18352010922
57,1402,0.12835471996
58,482,0.1129659933656739
58,1396,0.10265065562
58,1397,0.15577145576
60,446,0.142146276
60,766,0.110458232
60,767,0.119233007
61,708,0.1487490699999999
61,714,0.1264658796
65,153,0.1164029134
65,643,0.10932390422
65,1165,0.1051079452
65,1478,0.178743677348
65,1479,0.13818374172
66,1231,0.172325445
66,1464,0.1677618246
66,1669,0.1094293174199999
67,104,0.16391281028
67,153,0.1276759784
67,1165,0.1021531803
67,1231,0.1925622908
67,1289,0.1103719667999999
67,1473,0.12284973502
67,1481,0.1183549431999999
67,1757,0.15857924226
67,1943,0.1402518128
68,105,0.1469399109999999
68,146,0.11978885964
68,153,0.1337025604
68,242,0.10344243356
68,385,0.1165486985999999
68,643,0.1123555332
68,1231,0.189224343
68,1308,0.1452687035
68,1480,0.1338177162072
68,1843,0.1126291048639999
74,897,0.1359676776
75,396,0.105902881084
76,622,0.1147066888599999
76,872,0.10756332166
76,1010,0.174312508708
76,1014,0.1262472026
76,1274,0.15216882616
76,1318,0.17226058066
76,1361,0.135792911262
77,396,0.13045216947
77,872,0.15546200758
77,1014,0.1491721526
81,1378,0.141557574
93,564,0.17094155324
93,625,0.140767876572
93,635,0.192176103574
93,1205,0.105380425992
93,1318,0.10672510112
95,1446,0.1029230627241462
96,1643,0.154960967742
99,1309,0.110719512456
99,1675,0.1071687579999999
100,537,0.14386708692
100,559,0.12829373002
100,561,0.1113494684648
100,565,0.126783506302
100,799,0.1139462411794
100,801,0.105108820778
100,802,0.18292715244824
100,1078,0.1368728742458
100,1291,0.118358047734
100,1365,0.17412489215242
101,298,0.196448056
101,431,0.1018809119999999
102,737,0.119718566
104,153,0.1369686521999999
104,390,0.10594829782
104,394,0.1107077489284
104,1740,0.167462270648
104,1970,0.1157168088599999
105,153,0.1619422765399999
105,1740,0.1014183032376
105,1968,0.103926129926
106,153,0.1987730384
108,107,0.1169102354
109,107,0.1002251208
128,1066,0.1358942414
129,1064,0.1153443
135,1066,0.12460947
140,142,0.10557727
140,763,0.117628546
140,1107,0.104709268
141,1436,0.10609541544
142,1435,0.1222336159
142,1436,0.1301337248279999
143,771,0.1316764
148,1871,0.163014822
149,237,0.1365212856
152,1401,0.16177762778
153,149,0.252297756
153,237,0.2735585972
153,1279,0.2569637167999999
153,1922,0.3146181106
155,1279,0.1310225818399999
164,1647,0.15877154298474
165,1648,0.15193270863466
171,20,0.1428242597099999
175,1160,0.115134344848
175,1769,0.1270844784206
177,1165,0.1098735712
177,1765,0.1331546113608
186,187,0.128577268
186,1514,0.13599103244
186,1515,0.12805352462
186,1519,0.1613139722774
186,1825,0.100452782
187,1512,0.1177719659066
187,1513,0.1037961152457999
208,28,0.1329639379
208,217,0.1034574832
208,1244,0.1174447912
208,1291,0.1349254631984
208,1349,0.197983728
208,1499,0.105761142
209,1610,0.125184164
211,30,0.14144786
211,1246,0.104155468
211,1498,0.1751175082
211,1499,0.1150544634
211,1500,0.1150713759999999
212,218,0.11027593
212,1349,0.16118283432
212,1498,0.139621472
212,1502,0.113319902
213,211,0.1134587599999999
213,217,0.149646456
213,1245,0.1287210459999999
213,1291,0.1214679350146
213,1500,0.141371926
214,1290,0.11666476594084
214,1500,0.15939868
214,1502,0.10352276
215,211,0.1432637114
216,208,0.158486752
216,1291,0.14027477029264
218,1353,0.115687278
218,1355,0.1379973699999999
220,30,0.123770076
221,208,0.1051795419999999
221,1355,0.104869102
222,35,0.1109845365006
222,208,0.1471927839724
222,1291,0.1003230413568
222,1351,0.1720748325392
222,1352,0.1246584939268
222,1355,0.1049863648556
233,152,0.1274678335756
233,241,0.1322746703604
233,1400,0.10880337984
235,349,0.15640586136
237,1141,0.1066520258
237,1335,0.1141570748
237,1336,0.1122108432
241,589,0.148476824
244,1691,0.2029818827999999
250,1071,0.1574212239999999
253,298,0.194432514
253,448,0.128718612
254,301,0.1432615269010652
255,296,0.16178094
256,292,0.116184982
256,298,0.135285358
257,299,0.1580326172
257,448,0.1000655494
257,2003,0.1101996312
258,300,0.1006832608647999
259,298,0.10375737505084
259,445,0.10079661050972
260,297,0.1254149868
260,445,0.14610045
262,295,0.1336503363316
264,296,0.130001662
264,449,0.206652448
265,445,0.19592892319728
265,2003,0.12610086712048
266,295,0.11680816
267,298,0.1611517644
267,431,0.1417878102647999
268,298,0.10771346
269,296,0.136628394
269,298,0.1108116013999999
269,300,0.102054946
269,447,0.12337981
270,292,0.11228777
270,294,0.118638086
271,293,0.1731579919999999
271,294,0.10780818
271,301,0.117878766
271,448,0.168594746
272,300,0.1033870498932
273,431,0.15680016026669
273,447,0.108157676547916
273,448,0.1181739744214
273,449,0.1302923402531119
274,449,0.100286494470792
274,2003,0.143918438470792
275,2003,0.1040398586372
277,293,0.115822058759692
278,295,0.10159692298966
278,301,0.1222742536312
278,449,0.118632422794
279,294,0.1004607702970679
279,296,0.14283071092656
279,299,0.131094006377835
280,449,0.1157540419999999
293,714,0.1706766488
295,714,0.1046778599999999
297,714,0.104290516
298,714,0.134583106
299,714,0.1020882426
303,1397,0.121114701356
306,657,0.143812163
319,1071,0.10374327604
323,1162,0.104961201428
323,1533,0.1241160942599999
326,288,0.112847822
328,289,0.105897706
330,328,0.12159622
335,1072,0.1071825137599999
335,1556,0.159659817
336,1988,0.214805626
339,698,0.136403954
340,960,0.12384289
340,961,0.133615612
345,1110,0.1354759526
346,725,0.1309073086
346,730,0.1096071
346,1107,0.1340486594
346,1108,0.124824334
349,876,0.1478721807
351,1812,0.11073039162
353,602,0.1271403626246
357,1830,0.13937555334
359,713,0.1021265369715999
360,889,0.13745467687132
360,915,0.14048074780096
360,920,0.1019628334696
360,1083,0.10327453335028
362,963,0.10747646
363,963,0.129175868
363,976,0.12505157
364,959,0.107787568
364,967,0.13036001
364,968,0.16184276713554
364,975,0.102311194
366,965,0.128756802
367,974,0.1014848963552
367,979,0.1471627999999999
368,965,0.116491652
368,972,0.1398600039999999
368,978,0.10582984
369,966,0.1931192199999999
370,959,0.124531166
370,967,0.12171087
373,957,0.107445452
373,966,0.1078166847999999
373,979,0.163721952
374,975,0.1823957546
375,960,0.104398328
376,958,0.13197204594
376,968,0.14984517
377,968,0.141098858
377,972,0.12830942
378,968,0.135958256
378,972,0.104922474
378,979,0.106500648
384,153,0.1954745376
384,388,0.1237883687399999
384,390,0.10332008466
384,1465,0.15467164802
385,389,0.166716686424
385,668,0.165904277434
385,1969,0.110566612586
386,380,0.151308825244
386,668,0.10857875546
387,669,0.1038976122759999
388,153,0.11069153788
388,394,0.138459349478
389,105,0.1278983508599999
389,394,0.1212104618079999
389,1344,0.102019579224
389,1969,0.142888389586
389,1970,0.1019390074
390,153,0.1222139082
391,153,0.1348102478
391,387,0.108073011628
391,562,0.169022988264
391,1078,0.146355105556
391,1254,0.1588584671
391,1374,0.130495882058
391,1687,0.1179264047
391,1689,0.1516157454
391,1815,0.1119609021
391,1816,0.1050710184
392,1,0.1027854507999999
392,2,0.187445339
393,1,0.1574524347999999
393,2,0.1238762871999999
393,1568,0.1327963844
394,390,0.1281616360719999
394,1345,0.1325835109813999
395,538,0.1628245683999999
395,1014,0.1031276523999999
396,953,0.1253259622
396,1733,0.104018204212
397,398,0.133309841744
397,889,0.123364295822
397,910,0.1201608246244
397,1361,0.1061935371455999
399,864,0.1133206524507999
399,880,0.1569240803841999
399,988,0.1060488455722
400,859,0.120167422
400,1540,0.15401235662382
402,879,0.1435318884218
402,886,0.13069793925458
402,889,0.1054299680162
402,910,0.1277383963282199
407,517,0.12380034
415,783,0.1515519116
415,784,0.1069094106
415,1625,0.12984783402
415,1851,0.151251263564
416,784,0.165416326
417,930,0.1562276675202999
417,1331,0.12522985296948
420,2008,0.12690282
421,2010,0.10601434
426,1281,0.1002418770385999
428,185,0.129751886
428,701,0.12183040086
428,1767,0.13703267879448
429,701,0.1109883798397
430,301,0.104455664
430,446,0.1821133892
432,294,0.1023936011948
432,297,0.1052973004673
432,431,0.12345888719208
433,445,0.1835675313012
434,296,0.1128664479999999
434,445,0.1072791086
435,296,0.1344631
436,447,0.126734242
437,297,0.128084082
437,447,0.1060286759999999
438,293,0.1806793699999999
438,431,0.10075436
440,294,0.1132481563759
440,300,0.12131246144416
440,431,0.1464620962855
440,449,0.17218219452352
441,300,0.1202565325691199
442,299,0.1089175509297799
443,445,0.1354774456363
445,705,0.1068691599999999
445,711,0.1069778548
446,709,0.127344029904
446,988,0.1748485966804
448,709,0.108341271772
448,711,0.1831925994
462,516,0.101807646
473,1942,0.1331390593999999
474,1930,0.13107820732
478,1231,0.124386174
481,474,0.1084074112
482,323,0.1171860645052
487,488,0.1238497982032
487,2004,0.101577448052736
490,2000,0.1108820699999999
496,1594,0.14280609828376
508,1163,0.10149076572
509,1160,0.105014160014
509,1163,0.13116476082
510,1158,0.1137175264
510,1161,0.104468720808
510,1162,0.10488300014
510,1169,0.1281754170959999
511,1169,0.1207707889019999
512,1158,0.16188552184
512,1165,0.12836136596
513,1165,0.1195321215
514,1158,0.1132823745999999
514,1162,0.144187622662
514,1163,0.16625542368
515,411,0.108378846
517,412,0.114763155
517,1584,0.124507886
524,42,0.12319795453
524,53,0.1372218143734
524,527,0.1078443721808
524,528,0.13487708815362
524,675,0.14019489402736
524,781,0.126364353004126
524,1554,0.12363685929768
524,1808,0.18378241000328
525,346,0.173529512
525,676,0.1060621698
525,828,0.1237474112
526,345,0.128435124
526,827,0.121759892
526,829,0.1287395452
527,704,0.137535826
527,714,0.11354723
528,705,0.1082862739999999
528,707,0.115390117
532,632,0.12298978826
532,942,0.12098228576
533,635,0.10215608668
533,1014,0.1563725696
533,1318,0.102542424832
534,564,0.15148094812
534,568,0.18233611944
535,623,0.13596722572
536,622,0.13382436794
537,623,0.10872126294
537,624,0.117925298096
537,694,0.1365483598579999
537,858,0.1200968130706
537,864,0.10465581967
537,880,0.11668281718
537,930,0.114324465812
537,1318,0.1191376887139999
537,1634,0.11582052516
538,671,0.1419987324
538,953,0.1473173955999999
538,988,0.12992310076
538,1135,0.10927589818
538,1158,0.1106134038
538,1397,0.12445579914
538,1398,0.1085806515
538,1438,0.13441409784
538,1560,0.15321532738
538,1815,0.1104287824
538,1816,0.1037164704
541,797,0.1027986046399999
563,100,0.1128744968399999
563,153,0.2066081982
563,565,0.1027021791579999
563,1124,0.101713045354
563,1254,0.1275679066
563,1256,0.1179021579999999
563,1688,0.124963961
563,1689,0.1283637084
563,1813,0.10918720654
563,1815,0.15426458372
563,1816,0.1079980733
564,392,0.1534620772
564,393,0.1000310102
564,1435,0.12042044934
564,1438,0.15930384
565,694,0.1151983325746399
565,869,0.1498099339467
565,889,0.1389537760736
565,920,0.12097955955294
565,1083,0.117365818385
567,1397,0.1385384409999999
568,1402,0.11911790222
569,953,0.10235044714
569,1398,0.1079774476
571,942,0.12105355731
572,153,0.1807600312
572,427,0.2526667299999999
572,520,0.221441876
572,573,0.301194306
572,640,0.2156720567999999
572,990,0.1130665122
572,1021,0.2039780948
572,1022,0.1692764055999999
572,1023,0.108524111
572,1024,0.195935804
572,1025,0.181399518
572,1027,0.1578321824
572,1028,0.2567278307999999
572,1029,0.1869587884
572,1030,0.212325526
572,1031,0.1624448546
572,1032,0.12968576
572,1033,0.173235974
572,1034,0.1884834393999999
572,1035,0.1069834256
572,1036,0.1070064246999999
572,1037,0.1027997616
572,1039,0.298413467
572,1040,0.1614217924
572,1041,0.245660254
572,1042,0.1948674872
572,1043,0.129666892
572,1044,0.1528187339999999
572,1045,0.1643778842
572,1046,0.1476990206
572,1047,0.2007677396
572,1048,0.189329266
572,1254,0.140026496
572,1256,0.199325668
572,1383,0.41923787
572,1602,0.517198558
572,1795,0.156701361
572,1801,0.240571354
572,1865,0.210108624
573,153,0.188872615
573,640,0.10577511238
573,1028,0.1029020454
573,1029,0.1784757692
573,1035,0.14977499526
573,1045,0.10482803228
573,1383,0.30532458
573,1602,0.1444118692
573,1865,0.11906286112
582,1108,0.10549474
582,1110,0.1021590327999999
583,726,0.165483764
600,2000,0.133485144
605,564,0.1124841422
605,567,0.1517433236599999
605,632,0.133366107406
606,623,0.1621441284999999
606,635,0.1502296428339999
606,1320,0.14717430664
607,568,0.11679733868
607,569,0.127238334772
607,1010,0.1089074586151999
607,1205,0.121554404536
608,538,0.10900709942
608,564,0.11868418664
608,633,0.102283056196
608,1014,0.1191784768
608,1634,0.128440791448
609,396,0.110456290074
609,1860,0.156725076328
610,396,0.1177241394
610,567,0.1349544364
610,568,0.2161295888
610,624,0.14836541332
610,625,0.122811251
610,632,0.12153997046
610,635,0.129618025
610,942,0.1221299603999999
610,1014,0.1867471322
610,1205,0.1268565366
610,1319,0.1013384577999999
610,1320,0.1041452428
611,1318,0.1202201069
612,567,0.1111740463999999
612,568,0.1130649442199999
612,635,0.101808019648
612,1014,0.1389908842
612,1362,0.10955794126
613,538,0.10649613572
613,1010,0.105260869856
614,1320,0.1257341381999999
615,569,0.13227386878
615,872,0.107140094108
615,1014,0.1095195296
615,1205,0.1045512902
616,538,0.14522503915
616,623,0.1239919978
616,1014,0.1018545192
616,1205,0.1171877151
616,1320,0.1062083737
617,538,0.128336411948
617,872,0.110707850784
618,567,0.13037256222
618,623,0.1281895115999999
618,1320,0.1020252990599999
619,1014,0.1492819082
620,625,0.1506645268799999
620,942,0.1060107480599999
621,1014,0.1012750272
621,1205,0.14333559596
621,1230,0.13165436905
621,1634,0.107262229452
622,741,0.1637343676279999
622,811,0.119535171046
622,1435,0.12151565552
622,1436,0.10410527724
622,1443,0.121062144786
623,1398,0.1004745012
623,1400,0.1140943822
623,1401,0.123659926
623,1732,0.10214099998
623,1734,0.1069601923999999
623,1735,0.1626871289999999
625,393,0.18394453798
626,1402,0.1405440156
626,1733,0.14355744974
626,1735,0.13452330748
633,741,0.1075316398599999
633,953,0.1038271135
634,1014,0.11671557862
635,1437,0.12999338962
635,1732,0.10042790338
636,1869,0.1194066439999999
637,960,0.108220614
637,964,0.13970122
637,968,0.146026436
640,273,0.1650291870399999
640,476,0.12763471558
640,883,0.1366052164
640,1556,0.1224852167999999
641,475,0.1167742173244
641,1556,0.153079656
642,432,0.12295948806
642,439,0.1243873625579999
642,926,0.28529449191
642,1072,0.11063229928
642,1556,0.1586030428
643,283,0.1097528805706
643,285,0.1196721542839999
643,1452,0.12677716744316
643,1786,0.1233671971913999
644,330,0.1119383566322
644,1016,0.1204999983766
646,515,0.115573692
646,516,0.113082568
646,517,0.121224138
651,43,0.13189255
654,655,0.104955612
657,1071,0.12329254
658,516,0.131479824
658,1437,0.110418282122
659,1690,0.1150091559999999
660,517,0.10307026
660,662,0.1128461064639999
661,664,0.100147586
661,1117,0.1203702632
661,1436,0.1667827604
662,1660,0.108613468
663,1117,0.1334929145999999
663,1436,0.1447870912359999
665,1436,0.10736179514
667,1690,0.1020863561799999
670,1396,0.1084009943799999
670,1400,0.1493671884
679,284,0.1190091641674
684,1945,0.107535666
689,176,0.12204420613994
690,567,0.1122875577999999
690,1010,0.10301955502
692,566,0.1083308568075999
692,886,0.1338539832886
693,869,0.1233287734929899
693,920,0.1036674966696
693,930,0.12378421194668
695,345,0.1015822271999999
695,604,0.1072686639999999
695,696,0.1145916588
695,779,0.1014131359999999
695,780,0.1145408508
695,1333,0.1269651399999999
700,286,0.1045633737199999
700,1548,0.144051291534
700,1828,0.12223562996
701,153,0.1099176818
703,715,0.13581286399821
706,222,0.1031162732599999
709,31,0.1128507124688
709,725,0.1353273513839999
709,731,0.137795988928
709,732,0.1016915795912
709,1126,0.11147680586
709,1398,0.12280147844
709,1401,0.101494627272
709,1529,0.1522282805664599
710,717,0.103096950644
710,1405,0.114901392062
710,1437,0.1268851557999999
711,30,0.16029632543
711,721,0.1222477033749999
711,1126,0.1704900305999999
711,1398,0.1227752978
711,1401,0.12266855278
711,1801,0.1342165595999999
712,35,0.106189844
713,26,0.13477714841984
713,33,0.1265362397674
713,720,0.1916576481918
713,723,0.118769552444778
713,725,0.102873668798
713,726,0.1021498563783
714,811,0.1071594063820539
714,999,0.1083643566
714,1309,0.1138796655072
715,33,0.12174795238494
715,716,0.2102274708916
715,725,0.12404973952532
716,27,0.112783194
716,729,0.1592358599999999
716,1399,0.1284788518244999
716,1404,0.1119231922248
716,1438,0.153627913294
716,1519,0.119315609019
717,728,0.1192692
717,1019,0.180107636309
717,1514,0.12676961278
717,1515,0.1132769931319999
717,1520,0.126264952272
717,1529,0.1261312597732
718,728,0.11817936
718,1399,0.107605627991
718,1404,0.1175080327146
718,1508,0.10533648
719,33,0.124721814
719,1437,0.103731135498
720,346,0.121731862
720,718,0.126753652
720,729,0.1017472011999999
720,730,0.1965527872
720,1110,0.1781792
720,1436,0.1242548967339999
720,1513,0.1198597766
720,1519,0.101533979194
720,1611,0.100685244
721,28,0.185343808
721,33,0.1570146468
721,725,0.1005114231999999
721,1309,0.103729111038
722,29,0.120327132
722,30,0.143204546
722,732,0.119351232
722,1514,0.2448426400999999
722,1515,0.10445001612
723,222,0.104826549
723,730,0.100109978
723,1435,0.100318961188
723,1508,0.10856568
723,1604,0.1081728199999999
723,1674,0.16863148
724,34,0.118376018
724,725,0.1397839972
724,811,0.102470540729
724,1444,0.1070605912669999
724,1515,0.1031896211539999
724,1519,0.120345671758
724,1520,0.10368458046
724,1529,0.2927061037874999
725,29,0.146045744
725,34,0.131767678
725,1396,0.11983316366
725,1405,0.1552158789477999
725,1438,0.140876248808
726,35,0.10868984
726,731,0.10572378
726,1108,0.126894928
726,1397,0.1364001226
726,1404,0.1238786822951999
726,1512,0.107603328728
726,1674,0.106085636
727,30,0.122501102
727,719,0.1730904959999999
727,721,0.1066550602
727,1019,0.1477887592846
727,1436,0.1057311357219999
728,35,0.124732896
728,1436,0.18728533726
729,1397,0.1020965378319999
730,26,0.121822626
730,1399,0.14183338137988
730,1436,0.12621176
730,1512,0.136209051642
731,35,0.101078178
731,732,0.1326572919999999
731,1512,0.1010315271199999
732,28,0.108870888
732,32,0.1079349307999999
732,34,0.136956118
732,222,0.108373449414
732,723,0.10795546
732,1515,0.1158301587652
740,942,0.19275743746
741,1068,0.1030959264
741,1134,0.1094915486399999
741,1274,0.123455390812
741,1318,0.11109434047
741,1733,0.1063972916
741,1789,0.1598091471719999
742,688,0.116783422
743,173,0.137937084
755,409,0.1095530935999999
756,1773,0.146398892
758,298,0.107785104
759,295,0.105931916
759,298,0.138815092
759,301,0.1070820979999999
759,446,0.14790324
759,448,0.1051269599999999
760,293,0.1369867255
760,431,0.1072458639999999
761,810,0.1176703144
765,706,0.129173044
765,708,0.137692746
765,1437,0.113270384773
768,715,0.1001794431320999
768,1435,0.1019221470199999
771,83,0.112197064
771,335,0.11677105386
771,422,0.1269973
778,569,0.1874056434339999
780,709,0.110953388756
780,710,0.1080048218557599
782,1400,0.1037514373119999
783,784,0.2758040659999999
783,785,0.293121928
783,1257,0.1364603886
783,1258,0.1283892986
783,1624,0.169943668
783,1625,0.143373164
783,1687,0.13547431
783,1688,0.1975978035999999
783,1689,0.1540443228
783,1883,0.1881969324
783,1891,0.1139874547999999
783,1892,0.1598968587999999
783,1894,0.1641004276
784,350,0.1607255726
784,785,0.310783586
784,1257,0.1639056046
784,1258,0.1413356144
784,1624,0.1450869162
784,1687,0.1660327446
784,1688,0.2546611708
784,1689,0.1233352792
784,1884,0.2225064278
784,1892,0.2320716996
784,1893,0.1308207526
785,1257,0.2105850664
785,1687,0.1485207378
785,1688,0.1528096132
785,1689,0.284102108
785,1883,0.1381680596
785,1884,0.164531142
786,180,0.15205256306
786,1199,0.2210116374
786,1200,0.1696057976
786,1201,0.128119443
786,1202,0.212572022
793,622,0.103818331325
793,1230,0.162273693158
793,1318,0.11063333091
793,1319,0.11543190604
797,71,0.1325013427859999
797,76,0.10200425346
797,560,0.106427530308
797,801,0.112240547456
810,1398,0.1238545868399999
811,55,0.1166716017352
811,182,0.13454334146412
811,1165,0.11936635836
811,1397,0.1075424417999999
811,1592,0.1073202590972
811,1636,0.12125876623
812,1936,0.141723635
817,67,0.1221263669999999
820,1169,0.106885088796
820,1173,0.106843363956
822,1169,0.107756525704
823,1169,0.14988126514
823,1173,0.11160509768
825,710,0.185537373673
831,708,0.116368216
835,716,0.1107177734647999
835,725,0.1110561499999999
835,730,0.1020180402647999
835,731,0.1406548526
836,960,0.1227364359999999
836,968,0.114154248
839,1877,0.1012524159999999
845,913,0.117184921957922
845,987,0.100051299408
846,930,0.13119459296694
846,987,0.113421630936
847,538,0.1340337040199999
847,864,0.126562210643
847,879,0.166270297662
847,918,0.13499708386876
847,1083,0.1060191841442
848,920,0.1013143333677999
848,1226,0.19671064374924
849,858,0.1266012882455
849,918,0.11626092177392
850,361,0.1125234198719399
850,694,0.16773711814392
850,879,0.10634517374036
850,1091,0.1265535475195
851,988,0.1462995107587
852,694,0.1081517343168
852,908,0.2464125633645
852,1083,0.137150057408624
853,886,0.1222425432282
853,908,0.1252763950735
853,927,0.10727528872242
854,398,0.1051848728134
854,925,0.14127552803694
854,1540,0.1056015962355999
855,908,0.1831044366152
855,988,0.1028375949188
855,1091,0.1416835180131599
855,1226,0.1354403568186999
855,1361,0.121930119576
856,858,0.2017291953909799
856,1331,0.1368840066172
856,1362,0.2092699726399999
857,694,0.13701660709256
857,923,0.156275932677
857,925,0.14231349697572
858,1811,0.1251753192
860,566,0.1291408210053868
860,882,0.1247640615164
860,886,0.11503780610606
860,915,0.1023981702338
860,919,0.11593627056048
860,988,0.1117696815752
861,879,0.1044167307252
861,885,0.1054364651822
861,918,0.1398377711233999
861,930,0.1274324099422
861,1091,0.19390160183936
861,1361,0.101545750618
862,879,0.131341844927
862,882,0.1073598253688
862,1083,0.1519875486633
862,1540,0.1330959564794
863,1268,0.12474945034
864,987,0.116331055652
865,694,0.106723714265
865,859,0.13719500689612
866,913,0.1126135802030399
866,927,0.108237328012626
866,1331,0.1958872566492779
866,1362,0.1166405579999999
867,361,0.10948137516372
868,398,0.1186311803065599
868,1226,0.1282022001172399
868,1361,0.110787436544
869,1951,0.1101062108405999
870,538,0.135570312496
870,908,0.12035339719624
870,925,0.1408005378637599
871,567,0.111468896012
871,623,0.1235748378
871,1318,0.13601656934
872,1735,0.10168478178
873,633,0.1060889578999999
877,1932,0.11005619859972
878,885,0.1045858259000999
878,908,0.1015055849954
878,1226,0.1547075740734
878,1813,0.129590464788
881,869,0.11052133265574
881,923,0.126051359712
883,361,0.1044300254036
883,859,0.1067134079815399
883,925,0.1054129668728
883,1362,0.1074757591599999
884,908,0.148991863678
884,910,0.1424247646667999
884,915,0.122426887837
884,1083,0.1026047846632
885,988,0.113385549676
886,1951,0.1422785603508
887,400,0.141081716651724
887,907,0.115389467184982
887,919,0.1104076594072
887,925,0.1080476934618799
888,694,0.1061918684944
888,886,0.132611899213848
888,907,0.1039555074541
888,1540,0.1474211319201999
890,895,0.14121279
892,895,0.145548514
893,361,0.1194803948498
893,864,0.1927069744552
893,889,0.1487844857284
897,1165,0.1079666123
897,1932,0.109923615466
900,361,0.1097718874798
900,863,0.10292571066474
900,864,0.105681465819
900,885,0.10427454403526
900,925,0.12713335780792
900,927,0.1126142235776399
900,1226,0.110869465631
901,903,0.2555088358353999
903,947,0.1081586919999999
905,538,0.14322866801
905,566,0.128638483103
905,915,0.1295425366294
905,986,0.1143027205131999
906,859,0.17129602881442
906,869,0.1565675321055999
906,882,0.164759408524
907,986,0.10325977111166
909,886,0.1090898936125999
909,1540,0.13242273388168
910,986,0.107153143912
911,361,0.1351447432418
911,858,0.1203234553201999
911,882,0.1338048368656
911,907,0.1069286037271999
911,928,0.1050346004459999
911,930,0.1266193022338
914,538,0.115841007572
914,863,0.151699044299
914,885,0.1329112146326
914,886,0.1002009337385999
916,863,0.11858091143628
916,920,0.1056794048396199
916,1091,0.1050533624597999
919,927,0.1952476764
919,1331,0.130442628
920,986,0.1091103468548
921,1226,0.10685142993192
922,859,0.106549496383788
922,913,0.1265887187017
922,923,0.1156295016588
922,1362,0.11809863002
924,923,0.139796832204026
924,925,0.129436604798022
924,1361,0.140479347817
925,1951,0.1031310391886
926,694,0.1007541300285999
926,858,0.142753763428226
926,882,0.114414983606988
926,915,0.1332699520241
926,927,0.1047054462535999
926,986,0.1063142635682
928,741,0.128709298468
929,694,0.1453945133007999
929,858,0.1185549857186799
929,882,0.1002825638724
929,918,0.13630117488238
929,928,0.1063062525388
931,915,0.1190419421329999
931,923,0.1808850938658
931,925,0.15782297623816
931,1540,0.13998253483
933,1870,0.129105908
939,564,0.1108084562199999
939,623,0.11520900488
939,625,0.1120721019199999
939,1014,0.14904421312
946,945,0.14739821
946,947,0.1190757279999999
948,883,0.1159166763892
950,273,0.116275106404
951,845,0.131131970002
951,847,0.10013321754444
951,849,0.1252601367577999
951,850,0.1233349949493999
951,851,0.16339310277938
953,1404,0.1057678220799999
957,976,0.1028701922648
959,968,0.159683848
959,971,0.150712758784
959,979,0.120285306
960,961,0.154600574
963,964,0.138773434
